draft_id,draft_slot,is_keeper,metadata,pick_no,picked_by,player_id,reactions,roster_id,round
1124840609828335617,8,,"{'first_name': 'Christian', 'injury_status': 'Questionable', 'last_name': 'Kirk', 'news_updated': '1724093146247', 'number': '13', 'player_id': '4950', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'JAX', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '6'}",56,990112455994994688,4950,,1,7
1124840609828335617,8,,"{'first_name': 'Terry', 'injury_status': '', 'last_name': 'McLaurin', 'news_updated': '1724287534624', 'number': '17', 'player_id': '5927', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'WAS', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '5'}",57,990112455994994688,5927,,1,8
1124840609828335617,7,,"{'first_name': 'Aaron', 'injury_status': '', 'last_name': 'Jones', 'news_updated': '1723914920214', 'number': '33', 'player_id': '4199', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'MIN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '7'}",58,974106566116847616,4199,,4,8
1124840609828335617,6,,"{'first_name': ""D'Andre"", 'injury_status': '', 'last_name': 'Swift', 'news_updated': '1724385057865', 'number': '4', 'player_id': '6790', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'CHI', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '4'}",59,999433102126546944,6790,,6,8
1124840609828335617,5,,"{'first_name': 'Tee', 'injury_status': '', 'last_name': 'Higgins', 'news_updated': '1724368255583', 'number': '5', 'player_id': '6801', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'CIN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '4'}",60,,6801,,5,8
1124840609828335617,4,,"{'first_name': 'Anthony', 'injury_status': '', 'last_name': 'Richardson', 'news_updated': '1724425207400', 'number': '5', 'player_id': '9229', 'position': 'QB', 'sport': 'nfl', 'status': 'Active', 'team': 'IND', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '1'}",61,562432915037523968,9229,,2,8
1124840609828335617,3,,"{'first_name': 'Joe', 'injury_status': '', 'last_name': 'Burrow', 'news_updated': '1724368255584', 'number': '9', 'player_id': '6770', 'position': 'QB', 'sport': 'nfl', 'status': 'Active', 'team': 'CIN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '4'}",62,808950455362256896,6770,,7,8
1124840609828335617,2,,"{'first_name': 'James', 'injury_status': '', 'last_name': 'Conner', 'news_updated': '1723843208403', 'number': '6', 'player_id': '4137', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'ARI', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '7'}",63,1128031061746831360,4137,,8,8
1124840609828335617,1,,"{'first_name': 'Malik', 'injury_status': '', 'last_name': 'Nabers', 'news_updated': '1723997736825', 'number': '9', 'player_id': '11632', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'NYG', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '0'}",64,999440800352219136,11632,,3,8
1124840609828335617,1,,"{'first_name': 'Amari', 'injury_status': '', 'last_name': 'Cooper', 'news_updated': '1724546425277', 'number': '2', 'player_id': '2309', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'CLE', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '9'}",65,999440800352219136,2309,,3,9
1124840609828335617,2,,"{'first_name': 'Xavier', 'injury_status': '', 'last_name': 'Worthy', 'news_updated': '1723998635867', 'number': '1', 'player_id': '11624', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'KC', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '0'}",66,1128031061746831360,11624,,8,9
1124840609828335617,3,,"{'first_name': 'Rashee', 'injury_status': '', 'last_name': 'Rice', 'news_updated': '1723935325655', 'number': '4', 'player_id': '10229', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'KC', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '1'}",67,808950455362256896,10229,,7,9
1124840609828335617,4,,"{'first_name': 'Diontae', 'injury_status': '', 'last_name': 'Johnson', 'news_updated': '1724597132419', 'number': '5', 'player_id': '5937', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'CAR', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '5'}",68,562432915037523968,5937,,2,9
1124840609828335617,5,,"{'first_name': 'New York', 'injury_status': '', 'last_name': 'Jets', 'news_updated': '', 'number': '', 'player_id': 'NYJ', 'position': 'DEF', 'sport': 'nfl', 'status': '', 'team': 'NYJ', 'team_abbr': '', 'team_changed_at': '', 'years_exp': ''}",69,,NYJ,,5,9
1124840609828335617,6,,"{'first_name': 'Tank', 'injury_status': '', 'last_name': 'Dell', 'news_updated': '1724543125100', 'number': '3', 'player_id': '9502', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'HOU', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '1'}",70,999433102126546944,9502,,6,9
1124840609828335617,7,,"{'first_name': 'George', 'injury_status': '', 'last_name': 'Pickens', 'news_updated': '1724542524455', 'number': '14', 'player_id': '8137', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'PIT', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",71,974106566116847616,8137,,4,9
1124840609828335617,8,,"{'first_name': 'Rhamondre', 'injury_status': '', 'last_name': 'Stevenson', 'news_updated': '1723812319430', 'number': '38', 'player_id': '7611', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'NE', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '3'}",72,990112455994994688,7611,,1,9
1124840609828335617,8,,"{'first_name': 'David', 'injury_status': '', 'last_name': 'Montgomery', 'news_updated': '1722206159467', 'number': '5', 'player_id': '5892', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'DET', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '5'}",73,990112455994994688,5892,,1,10
1124840609828335617,7,,"{'first_name': 'George', 'injury_status': '', 'last_name': 'Kittle', 'news_updated': '1724513121159', 'number': '85', 'player_id': '4217', 'position': 'TE', 'sport': 'nfl', 'status': 'Active', 'team': 'SF', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '7'}",74,974106566116847616,4217,,4,10
1124840609828335617,6,,"{'first_name': 'Ladd', 'injury_status': '', 'last_name': 'McConkey', 'news_updated': '1724605533951', 'number': '15', 'player_id': '11635', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'LAC', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '0'}",75,999433102126546944,11635,,6,10
1124840609828335617,5,,"{'first_name': 'Rome', 'injury_status': '', 'last_name': 'Odunze', 'news_updated': '1724604933876', 'number': '15', 'player_id': '11620', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'CHI', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '0'}",76,,11620,,5,10
1124840609828335617,4,,"{'first_name': 'Jaxon', 'injury_status': '', 'last_name': 'Smith-Njigba', 'news_updated': '1724567128239', 'number': '11', 'player_id': '9488', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'SEA', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '1'}",77,562432915037523968,9488,,2,10
1124840609828335617,3,,"{'first_name': 'Jayden', 'injury_status': '', 'last_name': 'Reed', 'news_updated': '1723135532386', 'number': '11', 'player_id': '10222', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'GB', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '1'}",78,808950455362256896,10222,,7,10
1124840609828335617,2,,"{'first_name': 'Chris', 'injury_status': '', 'last_name': 'Godwin', 'news_updated': '1724512520545', 'number': '14', 'player_id': '4037', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'TB', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '7'}",79,1128031061746831360,4037,,8,10
1124840609828335617,1,,"{'first_name': 'Keenan', 'injury_status': '', 'last_name': 'Allen', 'news_updated': '1723919121434', 'number': '13', 'player_id': '1479', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'CHI', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '11'}",80,999440800352219136,1479,,3,10
1124840609828335617,1,,"{'first_name': 'Raheem', 'injury_status': '', 'last_name': 'Mostert', 'news_updated': '1723995936083', 'number': '31', 'player_id': '2749', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'MIA', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '9'}",81,999440800352219136,2749,,3,11
1124840609828335617,2,,"{'first_name': 'Zamir', 'injury_status': '', 'last_name': 'White', 'news_updated': '1723997135897', 'number': '3', 'player_id': '8139', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'LV', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",82,1128031061746831360,8139,,8,11
1124840609828335617,3,,"{'first_name': 'Javonte', 'injury_status': '', 'last_name': 'Williams', 'news_updated': '1724082647407', 'number': '33', 'player_id': '7588', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'DEN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '3'}",83,808950455362256896,7588,,7,11
1124840609828335617,4,,"{'first_name': 'Kyler', 'injury_status': '', 'last_name': 'Murray', 'news_updated': '1724162122722', 'number': '1', 'player_id': '5849', 'position': 'QB', 'sport': 'nfl', 'status': 'Active', 'team': 'ARI', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '5'}",84,562432915037523968,5849,,2,11
1124840609828335617,5,,"{'first_name': 'Zack', 'injury_status': '', 'last_name': 'Moss', 'news_updated': '1724368555657', 'number': '31', 'player_id': '6845', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'CIN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '4'}",85,,6845,,5,11
1124840609828335617,6,,"{'first_name': 'Keon', 'injury_status': '', 'last_name': 'Coleman', 'news_updated': '1724346343517', 'number': '0', 'player_id': '11637', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'BUF', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '0'}",86,999433102126546944,11637,,6,11
1124840609828335617,7,,"{'first_name': 'Calvin', 'injury_status': '', 'last_name': 'Ridley', 'news_updated': '1724621135037', 'number': '0', 'player_id': '4981', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'TEN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '6'}",87,974106566116847616,4981,,4,11
1124840609828335617,8,,"{'first_name': 'Christian', 'injury_status': '', 'last_name': 'Watson', 'news_updated': '1723133733684', 'number': '9', 'player_id': '8167', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'GB', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",88,990112455994994688,8167,,1,11
1124840609828335617,8,,"{'first_name': 'Brock', 'injury_status': 'Questionable', 'last_name': 'Bowers', 'news_updated': '1724605533871', 'number': '89', 'player_id': '11604', 'position': 'TE', 'sport': 'nfl', 'status': 'Active', 'team': 'LV', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '0'}",89,990112455994994688,11604,,1,12
1124840609828335617,7,,"{'first_name': 'Brandon', 'injury_status': '', 'last_name': 'Aubrey', 'news_updated': '1724082346135', 'number': '17', 'player_id': '11533', 'position': 'K', 'sport': 'nfl', 'status': 'Active', 'team': 'DAL', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '1'}",90,974106566116847616,11533,,4,12
1124840609828335617,6,,"{'first_name': 'Brian', 'injury_status': '', 'last_name': 'Thomas', 'news_updated': '1724510421135', 'number': '7', 'player_id': '11631', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'JAX', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '0'}",91,999433102126546944,11631,,6,12
1124840609828335617,5,,"{'first_name': 'Jared', 'injury_status': '', 'last_name': 'Goff', 'news_updated': '1724516120509', 'number': '16', 'player_id': '3163', 'position': 'QB', 'sport': 'nfl', 'status': 'Active', 'team': 'DET', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '8'}",92,,3163,,5,12
1124840609828335617,4,,"{'first_name': 'Jaylen', 'injury_status': 'Questionable', 'last_name': 'Warren', 'news_updated': '1724186126119', 'number': '30', 'player_id': '8228', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'PIT', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",93,562432915037523968,8228,,2,12
1124840609828335617,3,,"{'first_name': 'Jake', 'injury_status': '', 'last_name': 'Ferguson', 'news_updated': '1718299242505', 'number': '87', 'player_id': '8110', 'position': 'TE', 'sport': 'nfl', 'status': 'Active', 'team': 'DAL', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",94,808950455362256896,8110,,7,12
1124840609828335617,2,,"{'first_name': 'Khalil', 'injury_status': '', 'last_name': 'Shakir', 'news_updated': '1723953628885', 'number': '10', 'player_id': '8134', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'BUF', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",95,1128031061746831360,8134,,8,12
1124840609828335617,1,,"{'first_name': 'David', 'injury_status': 'Questionable', 'last_name': 'Njoku', 'news_updated': '1724547625948', 'number': '85', 'player_id': '4033', 'position': 'TE', 'sport': 'nfl', 'status': 'Active', 'team': 'CLE', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '7'}",96,999440800352219136,4033,,3,12
1124840609828335617,1,,"{'first_name': 'Evan', 'injury_status': '', 'last_name': 'McPherson', 'news_updated': '1723831807358', 'number': '2', 'player_id': '7839', 'position': 'K', 'sport': 'nfl', 'status': 'Active', 'team': 'CIN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '3'}",97,999440800352219136,7839,,3,13
1124840609828335617,2,,"{'first_name': 'Tyjae', 'injury_status': '', 'last_name': 'Spears', 'news_updated': '1724621134981', 'number': '2', 'player_id': '9508', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'TEN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '1'}",98,1128031061746831360,9508,,8,13
1124840609828335617,3,,"{'first_name': 'Harrison', 'injury_status': '', 'last_name': 'Butker', 'news_updated': '1722888906422', 'number': '7', 'player_id': '4227', 'position': 'K', 'sport': 'nfl', 'status': 'Active', 'team': 'KC', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '7'}",99,808950455362256896,4227,,7,13
1124840609828335617,4,,"{'first_name': 'Hollywood', 'injury_status': 'Doubtful', 'last_name': 'Brown', 'news_updated': '1723833305467', 'number': '5', 'player_id': '5848', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'KC', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '5'}",100,562432915037523968,5848,,2,13
1124840609828335617,5,,"{'first_name': 'Younghoe', 'injury_status': '', 'last_name': 'Koo', 'news_updated': '1723980331170', 'number': '6', 'player_id': '4666', 'position': 'K', 'sport': 'nfl', 'status': 'Active', 'team': 'ATL', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '7'}",101,,4666,,5,13
1124840609828335617,6,,"{'first_name': 'Najee', 'injury_status': '', 'last_name': 'Harris', 'news_updated': '1724599533465', 'number': '22', 'player_id': '7528', 'position': 'RB', 'sport': 'nfl', 'status': 'Active', 'team': 'PIT', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '3'}",102,999433102126546944,7528,,6,13
1124840609828335617,7,,"{'first_name': 'Brock', 'injury_status': '', 'last_name': 'Purdy', 'news_updated': '1724512520500', 'number': '13', 'player_id': '8183', 'position': 'QB', 'sport': 'nfl', 'status': 'Active', 'team': 'SF', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",103,974106566116847616,8183,,4,13
1124840609828335617,8,,"{'first_name': 'San Francisco', 'injury_status': '', 'last_name': '49ers', 'news_updated': '', 'number': '', 'player_id': 'SF', 'position': 'DEF', 'sport': 'nfl', 'status': '', 'team': 'SF', 'team_abbr': '', 'team_changed_at': '', 'years_exp': ''}",104,990112455994994688,SF,,1,13
1124840609828335617,8,,"{'first_name': 'Cameron', 'injury_status': '', 'last_name': 'Dicker', 'news_updated': '1712092558542', 'number': '11', 'player_id': '8259', 'position': 'K', 'sport': 'nfl', 'status': 'Active', 'team': 'LAC', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",105,990112455994994688,8259,,1,14
1124840609828335617,7,,"{'first_name': 'Seattle', 'injury_status': '', 'last_name': 'Seahawks', 'news_updated': '', 'number': '', 'player_id': 'SEA', 'position': 'DEF', 'sport': 'nfl', 'status': '', 'team': 'SEA', 'team_abbr': '', 'team_changed_at': '', 'years_exp': ''}",106,974106566116847616,SEA,,4,14
1124840609828335617,6,,"{'first_name': 'Tyler', 'injury_status': '', 'last_name': 'Bass', 'news_updated': '1708214442222', 'number': '2', 'player_id': '7042', 'position': 'K', 'sport': 'nfl', 'status': 'Active', 'team': 'BUF', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '4'}",107,999433102126546944,7042,,6,14
1124840609828335617,5,,"{'first_name': 'Dallas', 'injury_status': 'Questionable', 'last_name': 'Goedert', 'news_updated': '1724262032324', 'number': '88', 'player_id': '5022', 'position': 'TE', 'sport': 'nfl', 'status': 'Active', 'team': 'PHI', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '6'}",108,,5022,,5,14
1124840609828335617,4,,"{'first_name': 'Cincinnati', 'injury_status': '', 'last_name': 'Bengals', 'news_updated': '', 'number': '', 'player_id': 'CIN', 'position': 'DEF', 'sport': 'nfl', 'status': '', 'team': 'CIN', 'team_abbr': '', 'team_changed_at': '', 'years_exp': ''}",109,562432915037523968,CIN,,2,14
1124840609828335617,3,,"{'first_name': 'Baltimore', 'injury_status': '', 'last_name': 'Ravens', 'news_updated': '', 'number': '', 'player_id': 'BAL', 'position': 'DEF', 'sport': 'nfl', 'status': '', 'team': 'BAL', 'team_abbr': '', 'team_changed_at': '', 'years_exp': ''}",110,808950455362256896,BAL,,7,14
1124840609828335617,2,,"{'first_name': 'Rashid', 'injury_status': 'Questionable', 'last_name': 'Shaheed', 'news_updated': '1724633436644', 'number': '22', 'player_id': '8676', 'position': 'WR', 'sport': 'nfl', 'status': 'Active', 'team': 'NO', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '2'}",111,1128031061746831360,8676,,8,14
1124840609828335617,1,,"{'first_name': 'Dak', 'injury_status': '', 'last_name': 'Prescott', 'news_updated': '1724528422451', 'number': '4', 'player_id': '3294', 'position': 'QB', 'sport': 'nfl', 'status': 'Active', 'team': 'DAL', 'team_abbr': '', 'team_changed_at': '', 'years_exp': '8'}",112,999440800352219136,3294,,3,14
